Date,Ticker,Close,High,Low,Open,Volume,Prev_close,Daily_return,MA_20,MA_50,HL_pct,Volatility_20d,MA_Signal,Return_DecimalW,Rolling_Mean_20W,Rolling_Std_20W,Sharpe_20D,Avg_volm20W,Volm_ratio,Volm_spiked
2018-04-16,HCLTECH.NS,396.05499267578125,398.76823096388665,386.62792203456394,387.7766060229899,3824528,392.62872314453125,0.8726487211147693,381.38365783691404,378.38403564453125,3.0920582763512496,1.8041460369848803,True,0.008726487211147693,0.0022369821649677007,0.018041460369848796,1.723885141154351,3813510.2,1.00288914921481,False
2018-04-17,HCLTECH.NS,400.45172119140625,402.432194589979,394.9261955742482,394.9261955742482,3729906,396.05499267578125,1.1101308143902764,382.2431884765625,378.5777270507813,1.8951911109665993,1.809260512611243,True,0.011101308143902764,0.0023515633833570944,0.018092605126112427,1.8195459238458345,3525901.9,1.0578586999258262,False
2018-04-18,HCLTECH.NS,394.8470153808594,402.35301522499753,393.32206036593544,401.99654447933256,2008262,400.45172119140625,-1.399595884835256,383.63645629882814,378.6723962402344,2.2551919198133534,1.528099616756435,True,-0.013995958848352561,0.0037755720451262053,0.015280996167564342,3.6336480948727434,3460377.6,0.5803592070414512,False
2018-04-19,HCLTECH.NS,403.4421691894531,404.6106531501853,395.6985242261724,398.07509193924255,2301628,394.8470153808594,2.1768313989414567,385.24757080078126,378.89143615722656,2.257109355484552,1.5719181899641692,True,0.02176831398941457,0.00428654468829584,0.015719181899641686,4.0483787427247515,3390069.7,0.6789323535147375,False
2018-04-20,HCLTECH.NS,420.7910461425781,425.4847570082657,403.97685141125845,404.0164511969808,9490598,403.4421691894531,4.300214077269179,387.723161315918,379.43962890625,5.331100028591044,1.789568629308239,True,0.043002140772691794,0.006428656911352535,0.017895686293082382,5.456185227658762,3673650.6,2.583424237460144,True
2018-04-23,HCLTECH.NS,430.950927734375,438.8728197883157,417.8798058453728,420.65246806425205,9086924,420.7910461425781,2.414471905933656,390.8414138793945,380.5023510742187,4.988940267476553,1.8009058759007102,True,0.02414471905933656,0.007998606304098394,0.018009058759007098,6.805705662701906,3973232.5,2.2870355560617206,True
2018-04-24,HCLTECH.NS,420.6326904296875,435.60508740508357,419.10773571123354,429.7230915759627,3993618,430.950927734375,-2.394295183197133,392.91200103759763,381.4799108886719,3.8281276665491912,1.864932771170355,True,-0.02394295183197133,0.005358773102461858,0.018649327711703544,4.324997742420386,3899009.8,1.0242646735589123,False
2018-04-25,HCLTECH.NS,423.345947265625,428.37632957612317,414.31497063025876,420.5930606583448,3002280,420.6326904296875,0.6450418376103473,394.92713470458983,382.4657922363281,3.3429068319679005,1.8618609495636325,True,0.0064504183761034724,0.005177323092483014,0.01861860949563632,4.177426389346608,3870557.0,0.7756713051894082,False
2018-04-26,HCLTECH.NS,426.7127685546875,431.0895852496109,416.55293152216717,418.275933509812,6052212,423.345947265625,0.7952884185637462,397.01158294677737,383.36334411621095,3.4337528967350193,1.8628948023334346,True,0.007952884185637462,0.0053164417094919885,0.01862894802333434,4.293656846317396,4048407.6,1.4949611299020384,True
2018-04-27,HCLTECH.NS,412.59197998046875,432.00061680204925,409.957941027261,426.5939154457585,4764608,426.7127685546875,-3.3092022584763665,398.4583206176758,384.1753399658203,5.165693974766375,2.045107904550931,True,-0.03309202258476367,0.0038393071596271,0.020451079045509305,2.764525336913803,4055629.4,1.174813458054131,False
2018-04-30,HCLTECH.NS,416.98858642578125,427.386069582919,413.93867737357726,415.4636318996793,3147666,412.59197998046875,1.0656063759457046,399.9090148925781,385.0859613037109,3.259247116237766,2.0440113543428264,True,0.010656063759457046,0.0038094369419771554,0.02044011354342826,2.742810164159177,4148230.4,0.758797293419382,False
2018-05-02,HCLTECH.NS,396.2926330566406,416.67168015363006,394.3121601278218,415.89931505194664,15014958,416.98858642578125,-4.96319420791251,400.52791290283204,385.56760986328123,5.362141975506556,2.352344143224789,True,-0.0496319420791251,0.001851073449189804,0.02352344143224789,1.06171941651979,4797178.3,3.1299562077982386,True
2018-05-03,HCLTECH.NS,366.6647644042969,394.9063036517775,364.407020420898,394.9063036517775,15276024,396.2926330566406,-7.476260263487953,399.86346740722655,385.47729919433596,7.696151956102685,2.9044084618979595,True,-0.07476260263487954,-0.001371187035565226,0.029044084618979598,-0.9012680290741226,5470740.5,2.79231376447119,True
2018-05-04,HCLTECH.NS,368.3085632324219,373.91331163106867,359.53508213124206,365.57552493036684,8365006,366.6647644042969,0.44831109713953643,399.2257507324219,385.6012756347656,3.921355662081749,2.905834412481356,True,0.0044831109713953645,-0.0012929995993061273,0.029058344124813566,-0.8581121388664822,5748735.6,1.4551036231341028,True
2018-05-07,HCLTECH.NS,367.655029296875,372.58641212657227,364.8229431076333,371.06143334171253,2576842,368.3085632324219,-0.17744196057001832,398.7415252685547,385.7656536865234,2.107870897924198,2.8990486876166286,True,-0.001774419605700183,-0.0008931715518240034,0.028990486876166288,-0.6411842761835951,5751787.2,0.4480071863576594,False
2018-05-08,HCLTECH.NS,364.4466857910156,369.5563165584052,359.29745522803677,368.44725634921116,4080268,367.655029296875,-0.8726505148032924,398.0849975585937,385.58503662109376,2.7903497879487875,2.90400651991202,True,-0.008726505148032923,-0.0013609938287155476,0.029040065199120196,-0.8958207421407233,5870397.0,0.6950582728902321,False
2018-05-09,HCLTECH.NS,368.17803955078125,371.81020995575307,365.51841975633266,366.7886884581368,2757280,364.4466857910156,1.0238407715704383,397.71009826660156,385.4940979003906,1.726395230008567,2.9139016738640873,True,0.010238407715704383,-0.0005973084531154566,0.02913901673864087,-0.47673411154126744,5886672.4,0.46839365479213685,False
2018-05-10,HCLTECH.NS,369.24981689453125,372.30639403946805,367.62227684751736,370.3216068321532,3741482,368.17803955078125,0.2911030068652898,397.0154739379883,385.3089343261719,1.2722424177351377,2.875614347040799,True,0.002911030068652898,-0.0014454692937708458,0.02875614347040798,-0.9512993013537714,5887898.3,0.635452891569136,False
2018-05-11,HCLTECH.NS,370.3017578125,372.4453377933021,369.60708225573126,369.6467925388487,2117402,369.24981689453125,0.2848859687503151,395.5267929077148,385.22046447753905,0.76865455518466,2.671613793944457,True,0.002848859687503151,-0.003512789470231215,0.026716137939444568,-2.2523236604399997,5584630.1,0.3791481194072281,False
2018-05-14,HCLTECH.NS,367.30474853515625,372.107948542732,365.3795144635084,372.107948542732,3132296,370.3017578125,-0.8093424387310814,394.2605941772461,385.04155334472654,1.8170138102964484,2.65059250618055,True,-0.008093424387310814,-0.0029868041589594476,0.026505925061805494,-1.9551715895356008,5423189.4,0.5775745173126352,False
2018-05-15,HCLTECH.NS,367.1855773925781,370.24215407167935,361.8464957729284,365.3198728563717,4239330,367.30474853515625,-0.03244475957726929,392.81712341308594,384.9363092041016,2.2857472799449465,2.6372342151902735,True,-0.0003244475957726929,-0.0034393508993054663,0.026372342151902733,-2.237480011629356,5443929.5,0.7787261021657242,False
2018-05-16,HCLTECH.NS,365.300048828125,369.527654846574,363.8114585721016,366.193202981739,1963972,367.1855773925781,-0.5135083403445347,391.0595397949219,384.77354919433594,1.5567594770643451,2.6150145318861915,True,-0.005135083403445348,-0.0042511704766728725,0.026150145318861905,-2.7493088017328065,5355632.8,0.3667114743191505,False
2018-05-17,HCLTECH.NS,361.1320495605469,367.9398796970281,359.1274192314119,367.9398796970281,2899904,365.300048828125,-1.140979663416137,389.37379150390626,384.6121936035156,2.4123896215963803,2.6105779275517023,True,-0.01140979663416137,-0.004121862365963313,0.02610577927551701,-2.6753509762718695,5400214.9,0.5369978887321688,False
2018-05-18,HCLTECH.NS,353.57000732421875,364.4069409175995,352.1409459600749,359.2464940418601,3517726,361.1320495605469,-2.0939825876795477,386.8801834106445,384.29405334472654,3.3965401222214537,2.561872868004741,True,-0.02093982587679548,-0.006257269359273815,0.025618728680047404,-4.049406919443863,5461019.8,0.6441518487078183,False
2018-05-21,HCLTECH.NS,355.65399169921875,357.4799860700739,352.1012180803577,354.08600510448593,2942476,353.57000732421875,0.5894120914755689,383.6233306884766,383.88490112304686,1.521273829310967,2.3081528803933615,False,0.00589412091475569,-0.00811267035217062,0.023081528803933608,-5.770598471739152,5133613.7,0.5731783051771113,False
2018-05-22,HCLTECH.NS,359.2068176269531,361.90612352717795,353.11350603853697,353.43106716297035,2485094,355.65399169921875,0.9989557296292197,380.03612518310547,383.5380926513672,2.4722392251615775,2.224210742402298,False,0.009989557296292197,-0.008820428440322839,0.022242107424022974,-6.493518955998777,4803522.2,0.5173482908021119,False
2018-05-23,HCLTECH.NS,355.0188903808594,364.56573656148635,354.02649674282003,359.2464969702512,3734828,359.2068176269531,-1.1658818932671362,376.75543518066405,383.1681256103516,2.9340311212053964,2.1970478112536544,False,-0.011658818932671362,-0.00820622179535784,0.021970478112536537,-6.130013069006487,4790582.7,0.7796187298885373,False
2018-05-24,HCLTECH.NS,361.9061584472656,364.36729979872945,357.3411471865238,359.6236528168947,6309330,355.0188903808594,1.9399722811982438,373.6834457397461,382.7406292724609,1.9790926067815926,2.2606732944034142,False,0.019399722811982437,-0.007558756573563892,0.022606732944034133,-5.502835217877811,4955935.2,1.2730856529358978,False
2018-05-25,HCLTECH.NS,363.6130065917969,366.72911273205335,362.02517686868856,364.3672354016168,2089082,361.9061584472656,0.47162727262071713,370.52845764160156,382.4316387939453,1.2997667360916751,2.2501186724535045,False,0.004716272726207171,-0.007720587146535407,0.022501186724535032,-5.642818241706387,4757778.7,0.43908767761728806,False
2018-05-28,HCLTECH.NS,355.07843017578125,364.00997257819046,353.6890791354065,363.6130151380834,2651764,363.6130065917969,-2.3471592768398417,367.6527801513672,381.88818420410155,2.8384280143120773,2.202811777878762,False,-0.023471592768398417,-0.007239565655717144,0.022028117778787607,-5.417354704007754,4652136.5,0.5700099298462116,False
2018-05-29,HCLTECH.NS,359.2861328125,361.0327550626947,355.27687276647805,356.86470236543437,1985832,355.07843017578125,1.1850065447894795,364.7676574707031,381.47562316894533,1.621017163269316,2.2080725896429487,False,0.011850065447894796,-0.0071798655712952564,0.022080725896429478,-5.361527449997289,4594044.8,0.4322622191233312,False
2018-05-30,HCLTECH.NS,360.17938232421875,361.9458480664245,356.3090466520396,360.0404568888705,2374048,359.2861328125,0.24861786474372738,362.96199493408204,381.01398864746096,1.5688892221527917,1.976047270870791,False,0.002486178647437274,-0.004573959534967137,0.0197604727087079,-3.897626502774652,3961999.3,0.5992045480674366,False
2018-05-31,HCLTECH.NS,361.3701477050781,363.1366129235885,357.67844885020924,360.4373075366067,5618644,360.17938232421875,0.330603426874528,362.69726409912107,380.9017584228516,1.51540158633123,1.0882052898671903,False,0.0033060342687452797,-0.0006705276897858974,0.010882052898671883,-1.3833678943441963,3479130.3,1.614956473461198,True
2018-06-01,HCLTECH.NS,359.18701171875,366.74907205614414,357.2617773875077,361.23135269181336,1939062,361.3701477050781,-0.6041273747132617,362.2411865234375,380.6611010742188,2.625367570865097,1.087418289387077,False,-0.006041273747132617,-0.0011967469257122966,0.01087418289387075,-2.152562103579253,3157833.1,0.6140482851991133,False
2018-06-04,HCLTECH.NS,357.53955078125,363.9702657903016,356.9242716298081,360.04037766578176,1505886,359.18701171875,-0.4586638391006165,361.73541259765625,380.38630737304686,1.9616505972133036,1.0900196638192814,False,-0.004586638391006165,-0.0013373578649775956,0.010900196638192793,-2.352203755330968,3104285.3,0.48509909833351983,False
2018-06-05,HCLTECH.NS,351.3272399902344,361.3107310754255,349.34245243678595,359.6236616549943,2547736,357.53955078125,-1.737517087953283,361.0794403076172,380.0411346435547,3.3473999205089338,1.137019054149124,False,-0.01737517087953283,-0.001769791151552591,0.011370190541491222,-2.8587163035671237,3027658.7,0.8414871861217382,False
2018-06-06,HCLTECH.NS,360.8144226074219,364.32748579928693,353.29207526041927,354.06614701255995,2337712,351.3272399902344,2.70038344235739,360.71125946044924,379.6730041503906,3.141063169247682,1.2826810199762009,False,0.0270038344235739,-0.0009315198161591152,0.012826810199761991,-1.4966311864590425,3006680.3,0.7775060088696494,False
2018-06-07,HCLTECH.NS,365.7367248535156,367.5825866267322,359.24648045053203,359.24648045053203,2137298,360.8144226074219,1.3642199251689502,360.5356048583984,379.3268731689453,2.310358359834787,1.321459387902396,False,0.013642199251689502,-0.00039496135700728483,0.013214593879023944,-0.8081521675913228,2926471.1,0.7303328572081235,False
2018-06-08,HCLTECH.NS,368.65447998046875,371.5125791741236,364.3474760440602,365.59790201264855,2268428,365.7367248535156,0.7977747184458275,360.4532409667969,378.9994866943359,1.9590876833419215,1.333011812512693,False,0.007977747184458275,-0.0001385169821595287,0.013330118125126916,-0.4957551297991792,2934022.4,0.7731461082233047,False
2018-06-11,HCLTECH.NS,361.86639404296875,374.13238867879505,360.3381175842718,370.3612929838894,4105194,368.65447998046875,-1.8413138334463293,360.1813232421875,378.5636700439453,3.7417885428258115,1.3844066455220954,False,-0.018413138334463293,-0.0006545026795171527,0.013844066455220938,-1.0690134651460372,2982667.3,1.3763499536136665,False
2018-06-12,HCLTECH.NS,363.13677978515625,366.788794270755,361.8863779780718,362.4024179728225,2961048,361.86639404296875,0.3510648579421973,359.97888336181643,378.06691162109377,1.3547586549584587,1.3875403256032435,False,0.0035106485794219725,-0.00046274787075741935,0.013875403256032419,-0.8472171954946935,2918753.2,1.0144907078817078,False
2018-06-13,HCLTECH.NS,366.6695556640625,367.50315651371636,362.8389070581398,365.20080843663504,2113706,363.13677978515625,0.9728499220035925,360.04735870361327,377.7220092773438,1.284433226052203,1.4009384051128253,False,0.009728499220035925,0.00028043126041664423,0.014009384051128239,0.0030067511084197894,2926239.9,0.7223283367846909,False
2018-06-14,HCLTECH.NS,371.9293212890625,373.1400367754807,365.61768757140896,368.3765469443044,3755080,366.6695556640625,1.4344702317797344,360.58722229003905,377.5615222167969,2.051533618723347,1.4061840056436261,False,0.014344702317797345,0.00156815620801458,0.014061840056436245,1.4567170767978646,2968998.7,1.2647631000983597,False
2018-06-15,HCLTECH.NS,376.4347839355469,378.6974464803156,369.5872672145978,371.9293261032529,6186584,371.9293212890625,1.2113760299588592,361.73046112060547,377.4689599609375,2.449438305682119,1.3192791292881803,False,0.012113760299588591,0.0032208355168337837,0.013192791292881787,3.5412970760088514,3102441.6,1.994101677852695,True
2018-06-18,HCLTECH.NS,370.44073486328125,380.02724371881123,369.66666291137824,378.8959245625885,2653666,376.4347839355469,-1.5923207227555052,362.4697982788086,377.33098388671874,2.7522910340843882,1.384594416630068,False,-0.015923207227555053,0.0021299691097182464,0.013845944166300667,2.123555137576402,3088001.1,0.8593474918127457,False
2018-06-19,HCLTECH.NS,365.37957763671875,373.3584146106992,363.37494687742173,370.321703924348,2812474,370.44073486328125,-1.3662528848050213,362.7784362792969,377.08703063964845,2.695024276140164,1.4146139576808894,False,-0.013662528848050214,0.0009473648025011258,0.01414613957680888,0.7513968339904941,3104370.1,0.9059725191915745,False
2018-06-20,HCLTECH.NS,361.6083984375,368.6742362900381,359.8022468631239,365.597816014132,2820262,365.37957763671875,-1.0321264323558532,363.10791168212893,376.80567810058596,2.4281569003660137,1.4086441250559374,False,-0.010321264323558533,0.001014242532956767,0.01408644125055936,0.8299481282358525,3058641.8,0.9220635119810369,False
2018-06-21,HCLTECH.NS,358.27398681640625,364.0100275376725,356.9044785955919,362.064926096126,3208902,361.6083984375,-0.9221056909910421,362.9263031005859,376.3083117675781,1.9649844895150308,1.3564479024670928,False,-0.009221056909910421,-0.0004167964531378757,0.013564479024670914,-0.8128601232975198,2903620.4,1.105138261185932,False
2018-06-22,HCLTECH.NS,359.1670837402344,365.91536016149917,357.9960544567548,360.0602379724606,4036700,358.27398681640625,0.24927763574579118,362.7040069580078,375.4901458740234,2.210404884573029,1.3529260202552675,False,0.0024927763574579117,-0.0005279712715753386,0.013529260202552662,-0.9454226935392216,3001001.3,1.3451177112119213,False
2018-06-25,HCLTECH.NS,360.7946472167969,364.2084717016204,358.84954595996163,359.20681736741653,4255720,359.1670837402344,0.4531493976601782,362.9898178100586,374.85346435546876,1.492042557422823,1.243457939268082,False,0.004531493976601782,0.0008721830656746712,0.012434579392680804,0.7588428301881853,3081199.1,1.381189550522717,False
2018-06-26,HCLTECH.NS,361.39007568359375,363.4145490069251,359.8816179762455,360.8343255568486,3249236,360.7946472167969,0.16503251126092502,363.09501495361326,374.160166015625,0.9792082720552983,1.2166923230599542,False,0.0016503251126092503,0.00036219604891039403,0.012166923230599527,0.11014276031521568,3144369.3,1.033350630919848,False
2018-06-27,HCLTECH.NS,365.61761474609375,367.1856013488767,361.35032262230953,362.1045513866934,5751028,361.39007568359375,1.1697994347252962,363.366926574707,373.46348388671873,1.614675974576589,1.242322218700092,False,0.011697994347252962,0.0008227868339011785,0.012423222187000904,0.6964175975002826,3313218.3,1.735782999870549,True
2018-06-28,HCLTECH.NS,361.0724792480469,369.1505777229656,359.2067986549043,367.76122667713463,13566568,365.61761474609375,-1.2431390925197305,363.35204315185547,372.7879931640625,2.719721005501019,1.275170973738655,False,-0.012431390925197305,3.591557420404923e-05,0.012751709737386535,-0.3010924442513129,3710614.5,3.6561512924611272,True
2018-06-29,HCLTECH.NS,367.68194580078125,368.67433971657283,362.56118350394985,362.85890167868735,6059554,361.0724792480469,1.8305096435205888,363.776789855957,372.0727886962891,1.6930551520719508,1.3291685916463711,False,0.01830509643520589,0.0012532340833209745,0.013291685916463696,1.1650056202789525,3916639.1,1.5471310593820093,True
2018-07-02,HCLTECH.NS,367.622314453125,370.14300900128285,365.53828767226065,367.9795858783322,1776396,367.68194580078125,-0.016218187576868315,364.28092803955076,371.0094140625,1.252365361316148,1.3226030706198002,False,-0.00016218187576868314,0.0014744569090828486,0.013226030706197987,1.436310916361469,3930164.6,0.45199022962040825,False
2018-07-03,HCLTECH.NS,372.1475830078125,373.1002905116558,364.06950916399956,369.17040234374997,2054476,367.622314453125,1.2309558959769051,365.3219451904297,369.8333471679687,2.4565378630757126,1.2652567216061998,False,0.01230955895976905,0.0029586934010479428,0.012652567216061983,3.3636032454107307,3905501.6,0.5260466414864611,False
2018-07-04,HCLTECH.NS,367.4436950683594,372.5445889119304,366.78870554568323,371.9293096736246,1547894,372.1475830078125,-1.2639845465164223,365.6534088134766,368.7695672607422,1.5466668679469446,1.1761279527137711,False,-0.012639845465164223,0.0009765094066110369,0.011761279527137694,0.9430964303512973,3866010.7,0.40038533778501956,False
2018-07-05,HCLTECH.NS,369.5872497558594,371.3537153533461,365.5978320047373,368.4162203668495,3416140,367.4436950683594,0.5833695655333567,365.84593505859374,367.6943933105469,1.5664667609925824,1.144402889300848,False,0.005833695655333568,0.00058608422679324,0.01144402889300846,0.4276652213927914,3929952.8,0.8692572592729358,False
2018-07-06,HCLTECH.NS,374.6882019042969,376.9309972899434,366.39178028663434,371.15527038786905,5055508,369.5872497558594,1.3801753582698184,366.14762115478516,366.6539019775391,2.851618125428026,1.1712951516870893,False,0.013801753582698185,0.0008772845467052354,0.011712951516870877,0.8125086922441173,4069306.8,1.2423511542555603,False
2018-07-09,HCLTECH.NS,381.69439697265625,383.063904898015,375.48202797427825,376.7125862675816,3711984,374.6882019042969,1.8698734128140235,367.1390213012695,366.0359503173828,2.0235163224256785,1.1432388266076359,True,0.018698734128140236,0.0027328781698354116,0.01143238826607634,3.4090436380766818,4049646.3,0.9166193106790586,False
2018-07-10,HCLTECH.NS,388.8397216796875,394.97272001708274,387.05341289569066,394.97272001708274,11042854,381.69439697265625,1.872001466016575,368.4241683959961,365.47297302246096,2.0747768854357593,1.197960524211573,True,0.01872001466016575,0.003493346473872601,0.011979605242115714,4.261039452419525,4453736.6,2.479458259835124,True
2018-07-11,HCLTECH.NS,394.3573303222656,397.3940398678888,388.6808443990857,390.4869957071398,10209714,388.8397216796875,1.4189930541929914,369.8085571289063,365.43426696777345,2.2408192843993304,1.2142254312212974,True,0.014189930541929914,0.0037164180399673003,0.012142254312212959,4.495600280493213,4858537.0,2.1013967784952547,True
2018-07-12,HCLTECH.NS,399.3590087890625,404.81717333106104,397.7513360787273,399.3193227382822,10093442,394.3573303222656,1.268311270570156,371.18004150390624,366.08815185546877,1.7917347311788467,1.20711827319247,True,0.01268311270570156,0.003633338559362511,0.012071182731924684,4.412813326280839,5175455.1,1.9502520657555316,True
2018-07-13,HCLTECH.NS,390.3481750488281,396.0842161679495,387.430546912503,395.76665499156303,11524056,399.3590087890625,-2.256324144923399,371.87571105957034,366.52894409179686,2.166889707004767,1.3224327914756455,True,-0.022563241449233988,0.0018994884719213817,0.013224327914756442,1.9467045385694808,5442328.7,2.1174862150461435,True
2018-07-16,HCLTECH.NS,385.8822937011719,393.3451124910995,385.1280891491569,391.0030540496115,3404444,390.3481750488281,-1.1440763997673664,372.64778900146484,366.8934893798828,2.1050497651013065,1.2941331921678565,True,-0.011440763997673664,0.0021236106334154513,0.01294133192167855,2.264194162099528,5479867.6,0.6212639152084624,False
